************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 125
TimeSeriesData:
-0.2822	3.41	3.4787
-0.143	4.3839	4.1743
-2.9257	3.2709	1.9483
-2.0213	0.0709	-0.3474
-2.4387	1.1143	0.4874
-1.6039	1.4622	0.7657
-2.23	1.5317	0.4874
-0.9083	-1.4596	-0.1387
-1.6735	-1.0422	0.9048
-1.8126	0.8361	3.4091
-1.8126	1.8796	3.4091
-1.8126	0.8361	1.8787
-1.6735	0.21	1.1135
-1.6039	1.1143	0.2787
-2.0213	-0.1378	-0.2083
0.1352	1.1143	2.5048
-0.9083	2.5752	2.157
-4.1083	1.7404	0.3483
-1.4648	0.1404	1.5309
-1.5343	3.0622	3.0613
-1.6735	2.0187	2.157
-1.6735	0.3491	0.3483
-0.6996	-1.5987	0.1396
-0.8387	0.7665	-0.0691
-0.4213	0.0013	-0.7648
-1.5343	0.8361	-0.7648
-2.5083	2.2274	0.0004
-1.5343	0.7665	-1.1126
-0.3517	0.0013	-1.1822
-1.0474	1.3926	0.2091
-0.4909	1.1143	0.7657
-1.0474	0.697	-0.4865
-1.1865	0.6274	-0.7648
-1.4648	1.6709	0.3483
-2.1604	1.6013	0.4178
-0.4909	0.21	-0.2083
-1.743	2.0187	-0.3474
-1.6735	1.323	-0.1387
-1.0474	1.323	0.1396
-0.63	1.1143	0.2787
-0.8387	0.7665	0.1396
-1.4648	1.3926	0.07
-0.2822	1.0448	0.6265
-2.4387	2.5057	0.9048
-2.6474	1.6013	-0.1387
-1.5343	-0.1378	-1.2517
-0.2822	-0.1378	0.2787
-1.6039	0.8361	1.1135
-0.8387	0.21	0.3483
-0.2126	-0.0683	0.2091
-0.4213	0.6274	0.2091
-1.117	0.9752	-0.2083
-1.1865	0.4187	-0.4865
-0.5604	0.3491	-0.0691
-1.8126	0.8361	-0.2778
-0.9083	0.0709	-0.417
-0.6996	0.0709	0.0004
-1.117	1.1143	0.557
-1.8822	0.4883	0.3483
0.1352	-0.6943	0.6961
-0.0039	0.8361	0.557
-0.63	0.4883	-0.3474
-1.1865	0.21	0.1396
-1.117	0.7665	0.2091
-1.3952	0.7665	0.1396
-2.2996	0.6274	-0.3474
-0.7691	-0.3465	0.9743
-0.9083	0.9752	1.2526
-1.3952	0.6274	1.1135
-1.4648	0.9057	0.8352
-0.9778	0.0013	0.4178
-0.9083	0.4187	0.4178
-0.63	-0.1378	0.1396
-1.3257	0.9057	0.2091
-0.7691	0.4187	0.3483
-0.9083	0.0709	0.2787
-1.3257	0.7665	0.6961
-0.63	-0.6943	0.4874
-0.6996	1.1143	0.7657
-1.6735	1.2535	0.2091
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 125
TimeSeriesData:
-1.1865	-0.7639	0.4874
-1.6039	-0.4857	0.9048
-1.743	1.81	-0.0691
-5.5691	6.2622	-2.5735
-30.195	16.975	3.1309
-61.152	68.94	2.5048
-10.856	117.08	15.096
43.822	101.91	8.0004
11.544	51.34	5.5657
-58.786	77.08	52.453
-46.265	83.271	111.17
